<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,Source
^_USNM,D,20201015,0,646.86,648.06,640.06,648.05,126471842.0,0,^_usnm.txt
^_USNM,D,20201016,0,648.01,648.01,643.08,645.55,125246136.0,0,^_usnm.txt
^_USNM,D,20201019,0,646.87,649.59,644.19,644.3,175462647.0,0,^_usnm.txt
^_USNM,D,20201020,0,644.44,647.52,644.32,646.62,131307038.0,0,^_usnm.txt
^_USNM,D,20201021,0,646.81,652.83,646.81,647.58,205744331.0,0,^_usnm.txt
^_USNM,D,20201022,0,647.71,648.91,642.34,647.44,141782861.0,0,^_usnm.txt
^_USNM,D,20201023,0,647.47,649.14,644.98,649.07,138876548.0,0,^_usnm.txt
^_USNM,D,20201026,0,640.64,640.73,635.79,637.31,263300421.0,0,^_usnm.txt
^_USNM,D,20201027,0,638.21,639.62,637.75,638.99,147597039.0,0,^_usnm.txt
^_USNM,D,20201028,0,619.81,621.71,618.87,619.02,261137771.0,0,^_usnm.txt
^_USNM,D,20201029,0,621.0,624.77,619.99,624.61,213423767.0,0,^_usnm.txt
^_USNM,D,20201030,0,615.57,617.89,615.04,617.04,143649658.0,0,^_usnm.txt
^_USNM,D,20201102,0,617.06,620.19,615.22,618.63,113650179.0,0,^_usnm.txt
^_USNM,D,20201103,0,618.6,625.67,618.6,624.98,108698445.0,0,^_usnm.txt
^_USNM,D,20201104,0,625.11,625.42,620.13,620.75,97168016.0,0,^_usnm.txt
^_USNM,D,20201105,0,620.87,636.12,620.87,636.11,142215037.0,0,^_usnm.txt
^_USNM,D,20201106,0,636.17,637.18,632.37,634.18,136120046.0,0,^_usnm.txt
^_USNM,D,20201109,0,633.28,644.45,633.28,641.54,149394233.0,0,^_usnm.txt
^_USNM,D,20201110,0,641.5,645.0,637.94,643.08,118919378.0,0,^_usnm.txt
^_USNM,D,20201111,0,644.73,645.81,642.92,645.81,115162003.0,0,^_usnm.txt
^_USNM,D,20201112,0,645.83,646.69,640.18,642.05,126997346.0,0,^_usnm.txt
^_USNM,D,20201113,0,642.64,646.91,642.64,646.07,298460771.0,0,^_usnm.txt
^_USNM,D,20201116,0,646.12,653.54,646.12,649.75,231489263.0,0,^_usnm.txt
^_USNM,D,20201117,0,649.65,650.45,644.72,649.95,408181974.0,0,^_usnm.txt
^_USNM,D,20201118,0,650.03,653.86,646.83,648.49,267507019.0,0,^_usnm.txt
^_USNM,D,20201119,0,649.11,655.7,647.85,655.64,234704864.0,0,^_usnm.txt
^_USNM,D,20201120,0,655.68,657.45,653.59,656.62,205842290.0,0,^_usnm.txt
^_USNM,D,20201123,0,656.77,667.28,656.77,666.44,498050175.0,0,^_usnm.txt
^_USNM,D,20201124,0,667.81,677.93,667.81,677.93,335656211.0,0,^_usnm.txt
^_USNM,D,20201125,0,677.34,681.73,676.14,681.07,430342871.0,0,^_usnm.txt
^_USNM,D,20201127,0,681.01,685.46,680.98,685.43,186434859.0,0,^_usnm.txt
^_USNM,D,20201130,0,685.61,687.47,677.37,684.04,291976759.0,0,^_usnm.txt
^_USNM,D,20201201,0,684.36,690.35,683.22,685.89,437588874.0,0,^_usnm.txt
^_USNM,D,20201202,0,685.79,691.01,680.01,691.01,388682340.0,0,^_usnm.txt
^_USNM,D,20201203,0,691.03,695.27,691.03,693.23,254081378.0,0,^_usnm.txt
^_USNM,D,20201204,0,694.93,703.29,694.93,703.29,242027166.0,0,^_usnm.txt
^_USNM,D,20201207,0,703.2,710.57,703.2,708.02,273076124.0,0,^_usnm.txt
^_USNM,D,20201208,0,708.9,714.4,707.4,714.38,317042171.0,0,^_usnm.txt
^_USNM,D,20201209,0,714.36,717.21,701.08,704.05,261814684.0,0,^_usnm.txt
^_USNM,D,20201210,0,703.97,710.6,703.73,710.6,208884846.0,0,^_usnm.txt
^_USNM,D,20201211,0,710.57,713.04,706.4,709.82,208566987.0,0,^_usnm.txt
^_USNM,D,20201214,0,710.36,716.84,705.56,705.58,223014350.0,0,^_usnm.txt
^_USNM,D,20201215,0,705.71,713.48,705.71,712.77,263158187.0,0,^_usnm.txt
^_USNM,D,20201216,0,714.15,714.4,709.74,710.1,221594867.0,0,^_usnm.txt
^_USNM,D,20201217,0,710.25,719.49,710.25,719.25,232960139.0,0,^_usnm.txt
^_USNM,D,20201218,0,719.5,722.33,715.01,715.05,356309714.0,0,^_usnm.txt
^_USNM,D,20201221,0,714.89,715.62,711.11,713.42,270558487.0,0,^_usnm.txt
^_USNM,D,20201222,0,713.56,715.81,708.73,715.08,294755664.0,0,^_usnm.txt
^_USNM,D,20201223,0,715.13,727.87,715.13,727.19,531916266.0,0,^_usnm.txt
^_USNM,D,20201224,0,733.33,733.33,727.36,729.42,449577870.0,0,^_usnm.txt
^_USNM,D,20201228,0,729.71,749.9,729.71,742.44,504247460.0,0,^_usnm.txt
^_USNM,D,20201229,0,742.44,748.97,732.57,734.97,349472080.0,0,^_usnm.txt
^_USNM,D,20201230,0,734.97,744.05,734.97,743.23,297447419.0,0,^_usnm.txt
^_USNM,D,20201231,0,744.42,746.76,742.19,743.16,353734896.0,0,^_usnm.txt
^_USNM,D,20210104,0,749.08,752.18,742.18,751.7,706199939.0,0,^_usnm.txt
^_USNM,D,20210105,0,751.64,773.53,751.64,772.64,1388315897.0,0,^_usnm.txt
^_USNM,D,20210106,0,772.16,781.28,768.8,770.74,796441240.0,0,^_usnm.txt
^_USNM,D,20210107,0,773.52,782.22,773.52,782.11,544393232.0,0,^_usnm.txt
^_USNM,D,20210108,0,781.94,786.19,773.78,782.4,716644182.0,0,^_usnm.txt
^_USNM,D,20210111,0,782.16,791.94,776.59,790.37,1432376011.0,0,^_usnm.txt
^_USNM,D,20210112,0,790.45,807.28,790.45,807.11,1415802559.0,0,^_usnm.txt
^_USNM,D,20210113,0,809.65,814.18,805.96,809.52,980548684.0,0,^_usnm.txt
^_USNM,D,20210114,0,809.67,819.98,809.67,819.77,971576672.0,0,^_usnm.txt
^_USNM,D,20210115,0,819.63,821.59,804.42,806.58,625549577.0,0,^_usnm.txt
^_USNM,D,20210119,0,808.67,823.92,808.67,823.6,1273259235.0,0,^_usnm.txt
^_USNM,D,20210120,0,823.7,834.97,823.37,832.47,1052628653.0,0,^_usnm.txt
^_USNM,D,20210121,0,832.99,837.69,829.06,831.88,545760303.0,0,^_usnm.txt
^_USNM,D,20210122,0,831.39,837.3,825.63,837.25,656835086.0,0,^_usnm.txt
^_USNM,D,20210125,0,837.25,845.82,826.51,842.14,638100021.0,0,^_usnm.txt
^_USNM,D,20210126,0,842.78,846.28,842.07,843.09,479501589.0,0,^_usnm.txt
^_USNM,D,20210127,0,842.1,842.1,817.29,820.75,561008416.0,0,^_usnm.txt
^_USNM,D,20210128,0,824.97,851.25,824.97,850.46,1150708479.0,0,^_usnm.txt
^_USNM,D,20210129,0,848.33,856.4,830.68,834.28,605226146.0,0,^_usnm.txt
^_USNM,D,20210201,0,838.42,862.27,838.42,861.76,1521287120.0,0,^_usnm.txt
^_USNM,D,20210202,0,861.33,861.33,848.57,860.05,591886388.0,0,^_usnm.txt
^_USNM,D,20210203,0,860.1,875.04,860.1,873.79,511920344.0,0,^_usnm.txt
^_USNM,D,20210204,0,875.86,883.69,872.66,883.3,859267335.0,0,^_usnm.txt
^_USNM,D,20210205,0,883.34,898.08,881.24,897.92,1028027896.0,0,^_usnm.txt
^_USNM,D,20210208,0,898.16,939.37,898.16,939.36,1221672932.0,0,^_usnm.txt
^_USNM,D,20210209,0,939.43,960.02,939.43,959.33,1340192548.0,0,^_usnm.txt
^_USNM,D,20210210,0,961.39,979.95,943.39,976.44,1543176487.0,0,^_usnm.txt
^_USNM,D,20210211,0,983.81,983.81,952.5,962.3,1148766831.0,0,^_usnm.txt
^_USNM,D,20210212,0,962.88,970.31,949.98,968.58,803761319.0,0,^_usnm.txt
^_USNM,D,20210216,0,968.73,986.37,968.73,984.98,961715598.0,0,^_usnm.txt
^_USNM,D,20210217,0,985.02,987.18,963.14,975.87,1030226176.0,0,^_usnm.txt
^_USNM,D,20210218,0,972.82,972.82,949.98,951.6,721700950.0,0,^_usnm.txt
^_USNM,D,20210219,0,952.05,967.49,952.05,963.22,664249547.0,0,^_usnm.txt
^_USNM,D,20210222,0,963.21,973.76,960.22,961.46,645482376.0,0,^_usnm.txt
^_USNM,D,20210223,0,961.36,961.36,889.21,923.27,650571720.0,0,^_usnm.txt
^_USNM,D,20210224,0,923.5,949.28,923.5,944.97,548874831.0,0,^_usnm.txt
^_USNM,D,20210225,0,944.84,944.84,907.58,909.8,550121941.0,0,^_usnm.txt
^_USNM,D,20210226,0,909.17,911.19,884.74,898.06,722180887.0,0,^_usnm.txt
^_USNM,D,20210301,0,898.28,916.7,898.28,912.51,439749189.0,0,^_usnm.txt
^_USNM,D,20210302,0,912.78,921.05,911.57,913.1,575224258.0,0,^_usnm.txt
^_USNM,D,20210303,0,915.12,918.04,895.24,896.87,503217533.0,0,^_usnm.txt
^_USNM,D,20210304,0,896.72,896.72,839.41,854.89,571904890.0,0,^_usnm.txt
^_USNM,D,20210305,0,855.18,862.17,816.59,859.34,523579602.0,0,^_usnm.txt
^_USNM,D,20210308,0,858.9,871.25,856.66,858.71,326794328.0,0,^_usnm.txt
^_USNM,D,20210309,0,858.95,883.9,858.95,882.38,500080428.0,0,^_usnm.txt
^_USNM,D,20210310,0,885.3,894.42,883.69,893.7,438004622.0,0,^_usnm.txt
^_USNM,D,20210311,0,893.88,914.81,893.88,914.79,474381335.0,0,^_usnm.txt
^_USNM,D,20210312,0,914.75,921.78,904.12,921.77,512508671.0,0,^_usnm.txt
^_USNM,D,20210315,0,923.97,936.31,923.4,936.31,516326503.0,0,^_usnm.txt
^_USNM,D,20210316,0,938.86,944.18,917.92,922.22,829885585.0,0,^_usnm.txt
^_USNM,D,20210317,0,922.14,936.42,912.59,933.69,525339176.0,0,^_usnm.txt
^_USNM,D,20210318,0,933.6,934.91,912.94,914.47,428819205.0,0,^_usnm.txt
^_USNM,D,20210319,0,914.52,922.42,909.62,921.37,483743982.0,0,^_usnm.txt
^_USNM,D,20210322,0,921.39,924.89,915.76,916.23,309569360.0,0,^_usnm.txt
^_USNM,D,20210323,0,916.0,916.99,888.13,890.49,379137625.0,0,^_usnm.txt
^_USNM,D,20210324,0,890.62,894.63,868.25,868.82,346331644.0,0,^_usnm.txt
^_USNM,D,20210325,0,868.72,872.66,853.56,872.65,319517117.0,0,^_usnm.txt
^_USNM,D,20210326,0,872.71,879.0,867.5,877.49,239071850.0,0,^_usnm.txt
^_USNM,D,20210329,0,877.25,878.85,860.42,862.58,275887503.0,0,^_usnm.txt
^_USNM,D,20210330,0,862.56,862.56,850.28,859.31,270503697.0,0,^_usnm.txt
^_USNM,D,20210331,0,859.37,870.1,859.37,866.97,271429846.0,0,^_usnm.txt
^_USNM,D,20210401,0,867.18,889.0,867.18,889.0,411363960.0,0,^_usnm.txt
^_USNM,D,20210405,0,890.91,895.8,889.25,892.36,361310902.0,0,^_usnm.txt
^_USNM,D,20210406,0,892.86,897.55,892.7,894.85,396318904.0,0,^_usnm.txt
^_USNM,D,20210407,0,894.68,894.83,882.39,883.96,223815864.0,0,^_usnm.txt
^_USNM,D,20210408,0,884.22,888.79,882.4,888.41,226385817.0,0,^_usnm.txt
^_USNM,D,20210409,0,888.4,888.4,881.37,882.69,198352577.0,0,^_usnm.txt
^_USNM,D,20210412,0,882.51,883.07,863.77,865.12,328253387.0,0,^_usnm.txt
^_USNM,D,20210413,0,865.16,866.94,857.87,859.0,300172446.0,0,^_usnm.txt
^_USNM,D,20210414,0,859.06,867.55,858.08,859.61,335444305.0,0,^_usnm.txt
^_USNM,D,20210415,0,859.73,862.66,848.55,849.55,333278675.0,0,^_usnm.txt
^_USNM,D,20210416,0,849.66,849.66,837.33,838.57,316748405.0,0,^_usnm.txt
^_USNM,D,20210419,0,838.49,841.41,830.14,834.55,473071181.0,0,^_usnm.txt
^_USNM,D,20210420,0,835.14,835.14,819.27,821.87,273639182.0,0,^_usnm.txt
^_USNM,D,20210421,0,821.83,842.26,820.94,842.04,325687367.0,0,^_usnm.txt
^_USNM,D,20210422,0,842.09,850.78,837.02,841.32,317248648.0,0,^_usnm.txt
^_USNM,D,20210423,0,841.39,853.5,841.39,852.29,261067911.0,0,^_usnm.txt
^_USNM,D,20210426,0,852.34,866.1,852.34,866.1,395017492.0,0,^_usnm.txt
^_USNM,D,20210427,0,866.16,879.9,866.16,872.28,419067370.0,0,^_usnm.txt
^_USNM,D,20210428,0,872.21,882.1,867.68,882.1,289729877.0,0,^_usnm.txt
^_USNM,D,20210429,0,881.87,885.99,867.44,873.92,241201765.0,0,^_usnm.txt
^_USNM,D,20210430,0,873.85,873.85,865.59,866.26,312395000.0,0,^_usnm.txt
^_USNM,D,20210503,0,866.49,881.37,866.49,881.37,406564088.0,0,^_usnm.txt
^_USNM,D,20210504,0,877.77,877.77,857.53,866.24,282697276.0,0,^_usnm.txt
^_USNM,D,20210505,0,866.42,876.71,866.42,873.42,583373166.0,0,^_usnm.txt
^_USNM,D,20210506,0,873.27,874.31,862.57,866.57,326610654.0,0,^_usnm.txt
^_USNM,D,20210507,0,866.73,879.66,866.73,874.58,419605973.0,0,^_usnm.txt
^_USNM,D,20210510,0,874.61,877.49,860.35,860.89,305175689.0,0,^_usnm.txt
^_USNM,D,20210511,0,860.83,860.83,841.08,858.79,268493166.0,0,^_usnm.txt
^_USNM,D,20210512,0,858.75,861.35,840.45,840.99,334510334.0,0,^_usnm.txt
^_USNM,D,20210513,0,840.96,849.9,821.97,827.99,261832133.0,0,^_usnm.txt
^_USNM,D,20210514,0,829.67,845.0,829.67,844.21,204876338.0,0,^_usnm.txt
^_USNM,D,20210517,0,844.23,855.91,844.23,855.89,378101483.0,0,^_usnm.txt
^_USNM,D,20210518,0,856.16,868.29,856.16,864.49,262935384.0,0,^_usnm.txt
^_USNM,D,20210519,0,864.49,864.49,849.33,855.4,194897513.0,0,^_usnm.txt
^_USNM,D,20210520,0,855.42,861.72,854.9,861.7,184159785.0,0,^_usnm.txt
^_USNM,D,20210521,0,862.66,869.51,862.66,866.94,213817095.0,0,^_usnm.txt
^_USNM,D,20210524,0,867.16,868.5,863.09,865.16,194193184.0,0,^_usnm.txt
^_USNM,D,20210525,0,865.59,868.13,859.47,859.69,199319021.0,0,^_usnm.txt
^_USNM,D,20210526,0,859.69,872.18,859.51,870.65,318047340.0,0,^_usnm.txt
^_USNM,D,20210527,0,870.72,885.71,870.72,882.94,280723363.0,0,^_usnm.txt
^_USNM,D,20210528,0,882.92,882.93,877.72,879.24,297285314.0,0,^_usnm.txt
^_USNM,D,20210601,0,879.66,892.87,879.66,892.12,328004660.0,0,^_usnm.txt
^_USNM,D,20210602,0,892.11,901.66,892.11,897.48,437938227.0,0,^_usnm.txt
^_USNM,D,20210603,0,896.29,898.21,889.76,895.34,458520164.0,0,^_usnm.txt
^_USNM,D,20210604,0,895.34,905.96,895.34,905.64,514825264.0,0,^_usnm.txt
^_USNM,D,20210607,0,906.8,916.38,906.3,916.23,505309636.0,0,^_usnm.txt
^_USNM,D,20210608,0,916.4,919.18,910.53,915.94,389531181.0,0,^_usnm.txt
^_USNM,D,20210609,0,916.26,923.19,915.26,917.15,330830216.0,0,^_usnm.txt
^_USNM,D,20210610,0,917.3,921.71,912.78,918.96,341778107.0,0,^_usnm.txt
^_USNM,D,20210611,0,918.9,922.53,918.26,920.23,333468557.0,0,^_usnm.txt
^_USNM,D,20210614,0,920.21,924.41,916.28,916.28,371705560.0,0,^_usnm.txt
^_USNM,D,20210615,0,915.55,918.2,905.89,911.87,374898858.0,0,^_usnm.txt
^_USNM,D,20210616,0,912.1,916.11,903.9,910.03,352836010.0,0,^_usnm.txt
^_USNM,D,20210617,0,910.0,910.0,893.75,895.95,333060363.0,0,^_usnm.txt
^_USNM,D,20210618,0,895.54,895.54,879.96,882.15,324708344.0,0,^_usnm.txt
^_USNM,D,20210621,0,882.17,882.62,865.7,871.66,479219852.0,0,^_usnm.txt
^_USNM,D,20210622,0,871.95,872.61,866.86,871.08,423589016.0,0,^_usnm.txt
^_USNM,D,20210623,0,871.0,880.29,871.0,879.17,325730854.0,0,^_usnm.txt
^_USNM,D,20210624,0,879.2,888.31,879.2,888.3,273824265.0,0,^_usnm.txt
^_USNM,D,20210625,0,888.16,890.69,886.64,886.64,494018148.0,0,^_usnm.txt
^_USNM,D,20210628,0,886.62,890.36,879.4,881.02,284367766.0,0,^_usnm.txt
^_USNM,D,20210629,0,880.9,882.9,875.32,876.19,233393650.0,0,^_usnm.txt
^_USNM,D,20210630,0,876.19,878.51,872.57,877.92,291289484.0,0,^_usnm.txt
^_USNM,D,20210701,0,878.85,882.4,876.09,879.35,373156147.0,0,^_usnm.txt
^_USNM,D,20210702,0,879.38,880.76,870.97,874.98,246548005.0,0,^_usnm.txt
^_USNM,D,20210706,0,874.98,874.99,874.73,874.86,3540743.0,0,^_usnm.txt
^_USNM,D,20210707,0,874.86,874.9,874.63,874.78,2548945.0,0,^_usnm.txt
^_USNM,D,20210708,0,873.39,873.39,835.31,846.39,250443205.0,0,^_usnm.txt
^_USNM,D,20210709,0,846.88,856.55,846.88,856.55,176161835.0,0,^_usnm.txt
^_USNM,D,20210712,0,856.73,856.75,850.89,854.59,261089324.0,0,^_usnm.txt
^_USNM,D,20210713,0,854.51,854.51,842.41,843.48,238172938.0,0,^_usnm.txt
^_USNM,D,20210714,0,844.25,847.56,831.22,831.51,326177895.0,0,^_usnm.txt
^_USNM,D,20210715,0,831.23,832.75,820.03,823.89,246302536.0,0,^_usnm.txt
^_USNM,D,20210716,0,823.9,827.3,810.12,810.12,244993394.0,0,^_usnm.txt
^_USNM,D,20210719,0,808.53,808.53,789.98,797.67,316004384.0,0,^_usnm.txt
^_USNM,D,20210720,0,797.87,811.23,797.87,806.5,228961873.0,0,^_usnm.txt
^_USNM,D,20210721,0,806.5,824.54,806.5,822.52,194150063.0,0,^_usnm.txt
^_USNM,D,20210722,0,822.53,826.31,815.39,819.07,382957173.0,0,^_usnm.txt
^_USNM,D,20210723,0,818.97,818.97,807.8,808.39,169584274.0,0,^_usnm.txt
^_USNM,D,20210726,0,808.36,815.65,808.36,809.58,169644727.0,0,^_usnm.txt
^_USNM,D,20210727,0,809.55,810.25,796.56,798.59,408816097.0,0,^_usnm.txt
^_USNM,D,20210728,0,798.81,813.29,798.81,813.11,203520795.0,0,^_usnm.txt
^_USNM,D,20210729,0,813.13,817.24,812.11,814.98,180026828.0,0,^_usnm.txt
^_USNM,D,20210730,0,814.6,815.67,809.3,810.14,215421566.0,0,^_usnm.txt
^_USNM,D,20210802,0,810.18,815.83,810.18,812.34,181266808.0,0,^_usnm.txt
^_USNM,D,20210803,0,812.31,813.62,806.73,810.99,158272088.0,0,^_usnm.txt
^_USNM,D,20210804,0,811.0,811.36,801.85,802.63,219014245.0,0,^_usnm.txt
^_USNM,D,20210805,0,802.65,808.44,801.35,806.16,189639441.0,0,^_usnm.txt
^_USNM,D,20210806,0,805.88,805.94,800.75,804.43,141199958.0,0,^_usnm.txt
^_USNM,D,20210809,0,804.28,804.67,801.41,803.0,199457642.0,0,^_usnm.txt
^_USNM,D,20210810,0,803.09,804.83,801.27,802.5,192159554.0,0,^_usnm.txt
^_USNM,D,20210811,0,803.06,804.19,798.18,803.39,182660879.0,0,^_usnm.txt
^_USNM,D,20210812,0,803.44,803.44,795.79,798.12,191037787.0,0,^_usnm.txt
^_USNM,D,20210813,0,798.15,798.15,787.9,788.27,168393001.0,0,^_usnm.txt
^_USNM,D,20210816,0,788.21,788.21,772.23,772.63,193227186.0,0,^_usnm.txt
^_USNM,D,20210817,0,772.43,772.43,754.88,756.68,191744432.0,0,^_usnm.txt
^_USNM,D,20210818,0,756.66,762.68,755.32,756.1,183850981.0,0,^_usnm.txt
^_USNM,D,20210819,0,755.81,755.81,741.47,742.11,195929719.0,0,^_usnm.txt
^_USNM,D,20210820,0,742.15,748.38,741.77,747.23,171703747.0,0,^_usnm.txt
^_USNM,D,20210823,0,747.32,762.2,747.32,762.19,174682924.0,0,^_usnm.txt
^_USNM,D,20210824,0,762.25,773.01,762.25,772.83,252082005.0,0,^_usnm.txt
^_USNM,D,20210825,0,772.51,781.32,771.9,778.5,336386277.0,0,^_usnm.txt
^_USNM,D,20210826,0,778.53,786.62,777.58,782.74,389126436.0,0,^_usnm.txt
^_USNM,D,20210827,0,782.76,802.67,782.57,800.25,293683328.0,0,^_usnm.txt
^_USNM,D,20210830,0,801.82,808.58,798.49,807.4,619281828.0,0,^_usnm.txt
^_USNM,D,20210831,0,807.43,815.77,807.43,814.92,362505705.0,0,^_usnm.txt
^_USNM,D,20210901,0,814.72,819.76,813.44,819.72,398026699.0,0,^_usnm.txt
^_USNM,D,20210902,0,819.6,826.05,819.6,824.03,491969005.0,0,^_usnm.txt
^_USNM,D,20210903,0,823.9,830.16,823.62,830.16,517091773.0,0,^_usnm.txt
^_USNM,D,20210907,0,829.86,833.24,824.8,825.15,1033804205.0,0,^_usnm.txt
^_USNM,D,20210908,0,825.11,825.11,813.03,817.43,562823305.0,0,^_usnm.txt
^_USNM,D,20210909,0,818.79,820.3,816.34,817.58,518924992.0,0,^_usnm.txt
^_USNM,D,20210910,0,817.84,822.56,815.61,816.14,701347821.0,0,^_usnm.txt
^_USNM,D,20210913,0,816.22,822.49,814.64,819.51,964901228.0,0,^_usnm.txt
^_USNM,D,20210914,0,819.88,822.0,810.49,811.5,605576978.0,0,^_usnm.txt
^_USNM,D,20210915,0,811.49,818.09,811.49,816.8,488602420.0,0,^_usnm.txt
^_USNM,D,20210916,0,816.4,816.4,809.44,815.11,450751187.0,0,^_usnm.txt
^_USNM,D,20210917,0,815.05,815.88,808.97,815.88,427034663.0,0,^_usnm.txt
^_USNM,D,20210920,0,815.08,815.08,785.69,789.08,364568134.0,0,^_usnm.txt
^_USNM,D,20210921,0,789.55,798.23,789.55,796.94,341819688.0,0,^_usnm.txt
^_USNM,D,20210922,0,796.92,805.8,796.92,801.45,265488950.0,0,^_usnm.txt
^_USNM,D,20210923,0,801.39,812.5,801.39,812.42,479833818.0,0,^_usnm.txt
^_USNM,D,20210924,0,812.31,812.31,807.46,808.52,522218223.0,0,^_usnm.txt
^_USNM,D,20210927,0,808.47,820.46,808.47,818.86,485261399.0,0,^_usnm.txt
^_USNM,D,20210928,0,818.75,819.28,806.81,808.18,842871937.0,0,^_usnm.txt
^_USNM,D,20210929,0,808.22,809.52,799.76,799.82,1098986418.0,0,^_usnm.txt
^_USNM,D,20210930,0,799.84,807.73,799.84,807.16,646419839.0,0,^_usnm.txt
^_USNM,D,20211001,0,807.47,809.4,801.94,808.59,584400490.0,0,^_usnm.txt
^_USNM,D,20211004,0,808.5,811.03,803.08,803.08,520784354.0,0,^_usnm.txt
^_USNM,D,20211005,0,802.88,806.19,794.02,797.67,1039597824.0,0,^_usnm.txt
^_USNM,D,20211006,0,797.56,797.56,785.98,788.59,573208572.0,0,^_usnm.txt
^_USNM,D,20211007,0,788.56,801.1,788.56,798.12,1027191805.0,0,^_usnm.txt
^_USNM,D,20211008,0,798.16,804.1,796.3,796.53,981765191.0,0,^_usnm.txt
^_USNM,D,20211011,0,796.62,802.32,795.8,796.39,337183464.0,0,^_usnm.txt
^_USNM,D,20211012,0,796.64,804.08,795.68,804.08,351906611.0,0,^_usnm.txt
^_USNM,D,20211013,0,804.01,811.42,804.01,811.42,346803392.0,0,^_usnm.txt
^_USNM,D,20211014,0,812.73,817.4,812.73,815.08,269063012.0,0,^_usnm.txt
^_USNM,D,20211015,0,815.55,817.96,813.35,813.35,336535134.0,0,^_usnm.txt
^_USNM,D,20211018,0,813.41,815.65,807.16,807.91,263224271.0,0,^_usnm.txt
^_USNM,D,20211019,0,808.16,813.2,808.16,812.24,502185368.0,0,^_usnm.txt
^_USNM,D,20211020,0,812.3,818.84,811.0,818.12,386305815.0,0,^_usnm.txt
^_USNM,D,20211021,0,817.89,818.87,813.03,814.28,274362207.0,0,^_usnm.txt
^_USNM,D,20211022,0,814.25,814.45,807.17,810.51,331080155.0,0,^_usnm.txt
^_USNM,D,20211025,0,810.28,820.13,810.28,819.29,352640893.0,0,^_usnm.txt
^_USNM,D,20211026,0,819.37,821.63,817.16,820.99,290806936.0,0,^_usnm.txt
^_USNM,D,20211027,0,820.85,822.22,813.26,813.51,256196817.0,0,^_usnm.txt
^_USNM,D,20211028,0,813.41,817.51,813.41,817.3,229537780.0,0,^_usnm.txt
^_USNM,D,20211029,0,817.31,817.31,812.3,812.95,234725186.0,0,^_usnm.txt
^_USNM,D,20211101,0,821.43,825.25,820.82,825.14,220300303.0,0,^_usnm.txt
^_USNM,D,20211102,0,822.16,822.6,817.57,821.51,190799345.0,0,^_usnm.txt
^_USNM,D,20211103,0,819.94,827.52,819.83,826.45,231622128.0,0,^_usnm.txt
^_USNM,D,20211104,0,827.71,828.25,821.44,823.04,341356385.0,0,^_usnm.txt
^_USNM,D,20211105,0,820.1,824.5,819.92,824.5,219787852.0,0,^_usnm.txt
^_USNM,D,20211108,0,825.0,831.1,825.0,830.97,230657327.0,0,^_usnm.txt
^_USNM,D,20211109,0,830.96,831.32,821.99,827.69,185976728.0,0,^_usnm.txt
^_USNM,D,20211110,0,827.66,827.66,814.63,816.71,303950903.0,0,^_usnm.txt
^_USNM,D,20211111,0,816.29,823.75,816.29,823.05,196868083.0,0,^_usnm.txt
^_USNM,D,20211112,0,822.95,826.85,822.06,826.85,213006473.0,0,^_usnm.txt
^_USNM,D,20211115,0,826.81,830.4,821.68,824.8,220610384.0,0,^_usnm.txt
^_USNM,D,20211116,0,824.77,824.77,815.19,816.08,200492267.0,0,^_usnm.txt
^_USNM,D,20211117,0,816.07,819.28,811.39,812.48,329184817.0,0,^_usnm.txt
^_USNM,D,20211118,0,813.0,814.18,797.34,799.88,311883900.0,0,^_usnm.txt
^_USNM,D,20211119,0,798.01,798.45,789.52,789.52,224116011.0,0,^_usnm.txt
^_USNM,D,20211122,0,789.44,791.28,776.54,779.63,378027613.0,0,^_usnm.txt
^_USNM,D,20211123,0,779.62,784.55,773.03,775.18,247487700.0,0,^_usnm.txt
^_USNM,D,20211124,0,774.97,783.84,774.03,783.84,277650301.0,0,^_usnm.txt
^_USNM,D,20211126,0,782.75,782.75,763.77,768.21,171395211.0,0,^_usnm.txt
^_USNM,D,20211129,0,768.26,775.44,765.37,769.1,404453943.0,0,^_usnm.txt
^_USNM,D,20211130,0,769.05,769.05,748.66,754.9,327399984.0,0,^_usnm.txt
^_USNM,D,20211201,0,759.27,761.91,734.79,735.12,270007843.0,0,^_usnm.txt
^_USNM,D,20211202,0,735.18,738.02,727.92,732.87,206062664.0,0,^_usnm.txt
^_USNM,D,20211203,0,732.87,735.06,714.68,715.57,232123529.0,0,^_usnm.txt
^_USNM,D,20211206,0,715.58,722.82,706.94,722.57,212897866.0,0,^_usnm.txt
^_USNM,D,20211207,0,722.52,742.54,722.52,739.84,211770412.0,0,^_usnm.txt
^_USNM,D,20211208,0,741.42,750.42,739.43,749.6,158717133.0,0,^_usnm.txt
^_USNM,D,20211209,0,749.4,749.4,734.85,734.85,144984010.0,0,^_usnm.txt
^_USNM,D,20211210,0,734.78,739.49,731.54,732.44,139756096.0,0,^_usnm.txt
^_USNM,D,20211213,0,732.36,732.36,718.12,718.97,279788277.0,0,^_usnm.txt
^_USNM,D,20211214,0,717.31,719.63,708.32,708.37,233091869.0,0,^_usnm.txt
^_USNM,D,20211215,0,708.44,713.13,695.62,711.07,225756286.0,0,^_usnm.txt
^_USNM,D,20211216,0,711.26,719.66,708.06,710.07,198535937.0,0,^_usnm.txt
