Country,<TICKER>,<DATE>,<CLOSE>,<VOL>,Date,Year,Quarter,CountryID,IMF based exchange rate,Population,Currency,Per capita GNI,Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Imports of goods and services,Gross National Income(GNI) in USD,Gross Domestic Product (GDP)
United States,^_USNS,20190329,927.65,3201545320.0,2019-03-29,2019,2019Q1,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNS,20190628,925.59,4006349531.0,2019-06-28,2019,2019Q2,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNS,20190930,907.98,2798085353.0,2019-09-30,2019,2019Q3,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNS,20191231,936.65,2531799422.0,2019-12-31,2019,2019Q4,840,1.0,334319671, US Dollar ,65101,2540000000000.0,17400000000000.0,3010000000000.0,3120000000000.0,21800000000000.0,21400000000000.0
United States,^_USNS,20200331,650.18,5995480614.0,2020-03-31,2020,2020Q1,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNS,20200630,775.68,3971657767.0,2020-06-30,2020,2020Q2,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNS,20200930,807.45,4091414605.0,2020-09-30,2020,2020Q3,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNS,20201231,956.44,2848516342.0,2020-12-31,2020,2020Q4,840,1.0,335942003, US Dollar ,63917,2150000000000.0,17300000000000.0,3140000000000.0,2780000000000.0,21500000000000.0,21100000000000.0
United States,^_USNS,20210331,1008.84,3936314846.0,2021-03-31,2021,2021Q1,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNS,20210630,1059.46,3460011690.0,2021-06-30,2021,2021Q2,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNS,20210930,1004.0,3673937667.0,2021-09-30,2021,2021Q3,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
United States,^_USNS,20211231,988.78,2222953824.0,2021-12-31,2021,2021Q4,840,1.0,336997624, US Dollar ,70081,2540000000000.0,19300000000000.0,3350000000000.0,3400000000000.0,23600000000000.0,23300000000000.0
