Date,<TICKER>,<OPEN>,<CLOSE>,<VOL>,Year,Country,GDP,GNI (USD),Population,Exchange Rate (AMA)
06-22,JP,1094.51,1095.36,2044796333.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
06-23,JP,1097.63,1091.07,2173834343.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
06-26,JP,1093.25,1097.35,1899988776.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
06-27,JP,1100.75,1101.83,2136423747.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
06-28,JP,1099.74,1092.1,2503884773.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
06-29,JP,1097.38,1100.44,2428001577.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
06-30,JP,1093.59,1097.44,2388906129.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-03,JP,1100.77,1104.18,2066254646.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-04,JP,1109.96,1095.52,2511479077.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-05,JP,1095.9,1101.61,2370020332.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-06,JP,1102.98,1101.99,2326312851.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-07,JP,1097.68,1099.84,2111151333.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-10,JP,1106.68,1108.09,1966373490.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-11,JP,1109.63,1115.17,1975687679.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-12,JP,1115.81,1114.45,2078938295.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-13,JP,1117.96,1113.8,2217241987.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-14,JP,1115.17,1115.51,2215585357.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-18,JP,1115.82,1113.72,2129727865.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-19,JP,1113.28,1116.67,2003650468.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-20,JP,1119.37,1123.08,2038055983.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-21,JP,1123.23,1125.92,1953843075.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-24,JP,1125.11,1129.41,1989133864.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-25,JP,1131.11,1129.86,1874830445.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-26,JP,1133.85,1131.65,2242462983.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-27,JP,1132.52,1132.88,2480572626.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-28,JP,1132.98,1126.11,2569105522.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
07-31,JP,1124.63,1121.34,2880930906.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-01,JP,1121.47,1112.24,2545640831.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-02,JP,1114.14,1120.19,2216349887.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-03,JP,1119.98,1117.52,2095109525.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-04,JP,1115.28,1119.59,1919479179.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-07,JP,1124.2,1124.78,1981522776.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-08,JP,1125.72,1125.36,2045984835.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-09,JP,1123.2,1113.96,2510182813.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-10,JP,1112.08,1108.43,2397326720.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-14,JP,1095.12,1096.2,2417564292.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-15,JP,1101.87,1104.17,2021711049.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-16,JP,1105.15,1110.34,1763422879.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-17,JP,1112.17,1115.89,1772028366.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-18,JP,1106.44,1107.11,2097766770.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-21,JP,1109.52,1107.06,1852301777.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-22,JP,1106.96,1109.88,1718529427.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-23,JP,1117.26,1113.68,1807342171.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-24,JP,1113.34,1115.62,1799068427.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-25,JP,1118.86,1119.27,1721529749.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-28,JP,1122.74,1124.89,1708307276.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-29,JP,1118.86,1125.54,1737154885.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-30,JP,1130.48,1130.34,2047690526.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
08-31,JP,1134.12,1136.47,2188103954.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-01,JP,1139.99,1140.05,1995998022.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-04,JP,1136.49,1123.31,1964111968.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-05,JP,1123.62,1099.83,2241401092.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-06,JP,1089.05,1103.55,2172687915.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-07,JP,1108.67,1107.74,1873594479.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-08,JP,1104.91,1104.46,2148655776.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-11,JP,1112.78,1117.73,1822977972.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-12,JP,1126.03,1129.38,2189278380.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-13,JP,1133.66,1135.58,2057415505.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-14,JP,1137.2,1130.49,2133815562.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-15,JP,1129.02,1139.48,2365577035.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-19,JP,1149.05,1153.54,2495960003.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-20,JP,1154.52,1152.73,2147307905.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-21,JP,1156.51,1154.7,2366152693.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-22,JP,1155.04,1147.62,2046584768.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-25,JP,1153.34,1156.49,1863311082.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-26,JP,1155.72,1157.09,2101278337.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-27,JP,1157.4,1163.18,1560652479.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-28,JP,1167.85,1171.51,2000273596.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
09-29,JP,1171.28,1172.81,2096255229.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-02,JP,1177.56,1178.9,1784468344.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-03,JP,1183.64,1182.69,1922551298.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-04,JP,1184.18,1180.13,2031857437.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-05,JP,1180.25,1174.41,1709716156.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-06,JP,1175.4,1175.23,1811476550.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-10,JP,1176.9,1183.25,1802229759.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-11,JP,1184.48,1181.91,1923716820.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-12,JP,1185.18,1186.66,1960924283.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-13,JP,1185.98,1188.03,2243312173.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-16,JP,1190.59,1189.83,2207468852.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-17,JP,1192.36,1190.43,2003342559.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-18,JP,1191.29,1186.89,1731584212.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-19,JP,1188.22,1186.41,1875049680.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-20,JP,1183.63,1184.73,1846941414.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-23,JP,1193.01,1196.02,1908435870.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-24,JP,1196.23,1203.14,1905118096.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-25,JP,1206.64,1198.88,2364796719.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-26,JP,1199.19,1202.95,1889144817.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-27,JP,1204.7,1210.57,2285892606.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-30,JP,1214.68,1216.87,2715954840.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
10-31,JP,1215.54,1219.68,2192501749.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-01,JP,1223.68,1224.02,2414539126.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-02,JP,1225.65,1221.81,2221322031.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-06,JP,1224.27,1218.59,2293550787.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-07,JP,1216.77,1222.41,2203462433.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-08,JP,1221.1,1226.09,2242951569.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-09,JP,1228.94,1221.14,3160081538.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-10,JP,1210.14,1219.46,2284956383.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-13,JP,1219.65,1213.53,2077086838.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-14,JP,1212.14,1206.27,2145266979.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-15,JP,1201.14,1178.0,2606358299.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-16,JP,1174.89,1190.75,2098926335.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-17,JP,1199.47,1195.45,2285416883.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-20,JP,1195.92,1204.36,1983672952.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-21,JP,1209.63,1213.31,2077128314.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-22,JP,1218.59,1218.9,2109432726.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-24,JP,1218.63,1225.51,1758709761.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-27,JP,1232.22,1229.99,1854877768.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-28,JP,1229.19,1224.8,1967482429.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-29,JP,1230.23,1231.43,2152786574.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
11-30,JP,1232.41,1232.86,2884140162.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-01,JP,1236.99,1233.97,2016212161.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-04,JP,1237.53,1229.59,1827742447.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-05,JP,1226.04,1227.03,1822665283.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-06,JP,1225.08,1215.26,2240625291.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-07,JP,1219.86,1230.36,2123323375.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-08,JP,1228.38,1237.06,2518280408.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-11,JP,1241.83,1244.71,1868129825.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-12,JP,1246.6,1245.59,2110629044.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-13,JP,1247.43,1243.4,2371332066.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-14,JP,1244.12,1249.28,2210935931.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-15,JP,1248.37,1244.97,2349950617.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-18,JP,1251.64,1249.94,2061553814.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-19,JP,1251.99,1247.72,1998210612.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-20,JP,1248.02,1249.01,2239052085.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-21,JP,1249.09,1253.32,1965981432.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-22,JP,1254.14,1255.58,2029327339.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-25,JP,1257.39,1252.18,1588019320.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-26,JP,1252.65,1250.91,1632300349.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-27,JP,1249.48,1262.58,1311416182.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-28,JP,1264.91,1258.98,1318547041.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
12-29,JP,1261.52,1262.31,1190235643.0,2017,Japan,4930000000000.0,5110000000000.0,126662472,112.1661411
01-04,JP,1273.79,1279.95,2050356868.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-05,JP,1283.84,1286.96,2189890640.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-09,JP,1294.04,1296.61,2176793734.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-10,JP,1298.23,1301.53,2103744853.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-11,JP,1298.36,1302.79,2120592142.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-12,JP,1303.37,1303.41,2226704508.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-15,JP,1310.53,1311.1,2104933579.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-16,JP,1312.84,1312.15,2133269535.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-17,JP,1307.52,1304.7,2144165821.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-18,JP,1312.94,1297.82,2330005108.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-19,JP,1300.28,1304.76,1819909324.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-22,JP,1308.68,1313.49,1844186042.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-23,JP,1319.73,1325.19,1867972885.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-24,JP,1326.03,1327.5,1990871314.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-25,JP,1324.89,1323.34,1985180022.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-26,JP,1327.4,1326.86,2004589135.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-29,JP,1332.0,1328.61,1766093483.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-30,JP,1328.5,1313.62,2113362346.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
01-31,JP,1306.55,1305.11,2196525639.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-01,JP,1311.88,1323.5,2185888203.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-02,JP,1322.67,1319.92,2039408018.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-05,JP,1292.8,1289.78,2278274199.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-07,JP,1336.64,1297.57,2814650814.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-08,JP,1305.88,1315.52,2195124162.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-09,JP,1265.38,1291.28,2548352619.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-13,JP,1309.67,1281.86,2392418297.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-14,JP,1281.68,1260.03,2280241537.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-15,JP,1268.36,1274.02,1908255816.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-16,JP,1282.21,1291.82,1754729647.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-19,JP,1305.0,1324.79,1606199304.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-20,JP,1325.3,1328.52,1521522255.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-21,JP,1329.78,1334.88,1731507166.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-22,JP,1331.25,1328.19,1634246598.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-23,JP,1333.36,1338.93,1490676651.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-26,JP,1344.53,1341.94,1587817603.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-27,JP,1350.81,1344.35,1679116533.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
02-28,JP,1340.83,1344.86,1860597184.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-01,JP,1339.3,1330.27,1840411526.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-02,JP,1307.82,1313.19,1922885270.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-05,JP,1309.4,1286.95,1879082348.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-07,JP,1283.46,1280.65,1890979540.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-08,JP,1288.41,1285.55,1649934122.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-09,JP,1296.47,1289.04,2052309571.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-12,JP,1303.14,1301.37,1624244693.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-13,JP,1297.92,1312.81,1570007413.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-14,JP,1307.57,1314.23,1520651068.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-15,JP,1312.98,1313.73,1545358301.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-16,JP,1316.8,1309.32,1824649688.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-19,JP,1305.86,1290.93,1558495360.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-20,JP,1280.03,1289.05,1493560957.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-22,JP,1290.21,1295.44,1653928219.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-23,JP,1265.82,1251.83,2263940874.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-26,JP,1241.39,1251.42,1886871290.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-27,JP,1265.5,1275.89,1909597723.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-28,JP,1245.36,1257.44,1707023600.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-29,JP,1266.91,1265.46,1620262218.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
03-30,JP,1274.64,1276.94,1419322377.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
04-02,JP,1280.2,1275.2,1237945539.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
04-03,JP,1263.23,1271.87,1584770615.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
04-04,JP,1278.06,1275.78,1792041282.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
04-05,JP,1282.14,1280.71,1772544699.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
04-06,JP,1281.65,1273.94,1735160138.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
04-09,JP,1270.7,1275.79,1598590505.0,2018,Japan,5040000000000.0,5230000000000.0,126255866,110.4231793
