Country,Date,<OPEN>,<CLOSE>,<VOL>,GDP,GNI (USD),Population,Exchange Rate (AMA)
Poland,2016-04-03,935.5241666666666,941.0691666666667,47457048.166666664,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-04-10,944.3766666666667,946.7826666666666,37489290.93333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-04-17,954.1926666666666,957.2579999999999,33022228.933333334,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-04-24,963.3253333333334,965.9946666666667,42963790.93333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-05-01,968.5506666666666,970.94,39160390.53333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-05-08,976.9633333333333,979.04,33970918.5,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-05-15,976.9406666666667,976.4826666666667,32106853.066666666,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-05-22,966.7726666666666,966.0713333333333,36386467.46666667,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-05-29,961.0641666666667,963.5058333333333,33627768.0,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-06-05,954.908,953.8626666666667,38634068.53333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-06-12,948.0093333333333,949.726,32120121.066666666,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-06-19,932.1080000000001,931.632,41945073.06666667,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-06-26,924.8066666666667,929.9639999999999,36777531.6,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-07-03,926.6553333333334,928.316,41141589.6,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-07-10,928.5246666666667,929.3273333333333,31120558.533333335,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-07-17,931.8326666666667,933.8313333333333,34895510.666666664,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-07-24,937.4953333333334,940.036,28320323.466666665,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-07-31,945.5126666666667,947.2313333333333,32542124.933333334,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-08-07,940.544,942.106,38983551.733333334,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-08-14,947.2813333333332,950.2993333333333,34538635.46666667,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-08-21,948.8616666666667,950.4675000000001,30710822.833333332,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-08-28,941.2733333333333,942.0186666666667,37511045.46666667,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-09-04,934.846,936.2293333333333,58580944.93333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-09-11,934.9300000000001,936.99,61451447.6,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-09-18,932.2379999999999,932.58,49018078.8,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-09-25,935.5079999999999,937.1426666666666,41517494.666666664,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-10-02,937.022,941.1133333333333,38936638.0,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-10-09,942.082,944.34,35940742.4,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-10-16,947.0319999999999,948.492,36608847.46666667,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-10-23,949.8993333333333,950.8966666666668,40959562.666666664,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-10-30,948.0733333333334,948.6360000000001,40751758.266666666,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-11-06,946.1083333333332,945.9166666666666,41566635.833333336,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-11-13,938.7066666666666,939.9683333333332,49616001.666666664,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-11-20,928.276,926.3466666666667,54107114.266666666,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-11-27,916.5626666666667,917.67,40471191.46666667,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-12-04,913.9646666666666,913.1646666666667,50466954.13333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-12-11,908.9953333333334,911.31,51356248.53333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-12-18,910.4453333333333,913.6713333333333,51361400.13333333,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2016-12-25,908.08,909.3533333333332,44800266.266666666,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2017-01-01,907.5483333333333,912.1108333333333,32496916.166666668,470000000000.0,451000000000.0,38532113.0,3.942783333
Poland,2017-01-08,930.2624999999999,932.7575,38598517.833333336,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-01-15,940.1786666666667,942.8313333333333,46910365.333333336,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-01-22,951.1233333333333,955.3006666666666,41171855.333333336,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-01-29,967.2326666666667,971.9286666666667,52397777.06666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-02-05,978.9553333333333,980.9026666666667,41136618.93333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-02-12,992.212,997.0913333333334,54340149.46666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-02-19,1007.3044000000001,1006.485,65292035.333333336,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-02-26,1009.848,1011.9913333333334,61137493.86666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-03-05,1024.1746666666666,1025.596,69990351.73333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-03-12,1027.0226666666667,1024.09,71054934.0,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-03-19,1020.0646666666668,1019.9073333333333,63433178.93333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-03-26,1013.6033333333332,1011.5646666666667,53842958.266666666,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-04-02,1014.668,1015.1659999999999,47810787.86666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-04-09,1013.7846666666667,1013.322,40703099.86666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-04-16,1007.8633333333333,1005.2383333333333,43200928.833333336,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-04-23,1000.4858333333333,998.0433333333334,50669603.333333336,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-04-30,991.2,990.1753333333332,60573150.8,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-05-07,988.2477777777777,988.9077777777778,44396965.55555555,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-05-14,987.3520000000001,987.0053333333333,59174035.06666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-05-21,979.256,976.4566666666667,48658978.266666666,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-05-28,967.7653333333333,966.132,38806408.266666666,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-06-04,958.5486666666667,958.1853333333333,37846388.4,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-06-11,958.2146666666666,958.4526666666667,35328572.266666666,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-06-18,955.4191666666667,954.1424999999999,32212942.333333332,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-06-25,952.1006666666667,951.1266666666667,30861809.2,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-07-02,950.704,950.1166666666667,32217685.466666665,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-07-09,948.7986666666667,947.9853333333334,21410512.533333335,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-07-16,943.6039999999999,942.7226666666667,29413743.2,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-07-23,943.554,942.6486666666666,33208545.6,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-07-30,937.3346666666667,937.1800000000001,38343080.53333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-08-06,939.994,939.4553333333333,39829252.8,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-08-13,935.7860000000001,933.3340000000001,55291263.2,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-08-20,925.4941666666667,923.1825,52592668.0,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-08-27,918.792,918.5333333333333,64349138.93333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-09-03,917.5726666666667,917.4053333333334,46507482.8,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-09-10,914.2873333333333,912.6753333333332,39813355.06666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-09-17,904.6299999999999,902.9413333333333,43713373.46666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-09-24,900.4993333333333,899.888,41665827.06666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-10-01,902.9486666666667,903.3413333333334,36054701.333333336,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-10-08,899.6853333333333,897.4826666666667,38367144.53333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-10-15,894.6093333333333,893.2466666666667,42669801.2,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-10-22,888.4113333333333,886.2173333333334,35409460.0,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-10-29,873.6226666666666,871.698,45956026.93333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-11-05,873.9008333333333,874.6550000000001,34643334.666666664,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-11-12,867.566,864.62,39114344.4,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-11-19,853.788,851.098,36510698.8,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-11-26,845.4473333333333,844.8053333333334,35246172.53333333,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-12-03,838.448,836.466,48520711.86666667,525000000000.0,502000000000.0,38532812.0,3.779333333
Poland,2017-12-10,827.928,826.1853333333333,39802221.333333336,525000000000.0,502000000000.0,38532812.0,3.779333333
