CountryID,Country,Year,AMA exchange rate,IMF based exchange rate,Population,Currency,Per capita GNI,"Agriculture, hunting, forestry, fishing (ISIC A-B)",Changes in inventories,Construction (ISIC F),Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Gross capital formation,Gross fixed capital formation (including Acquisitions less disposals of valuables),Household consumption expenditure (including Non-profit institutions serving households),Imports of goods and services,Manufacturing (ISIC D),"Mining, Manufacturing, Utilities (ISIC C-E)",Other Activities (ISIC J-P),Total Value Added,"Transport, storage and communication (ISIC I)","Wholesale, retail trade, restaurants and hotels (ISIC G-H)",Gross National Income(GNI) in USD,Gross Domestic Product (GDP)
616,Poland,2009,3.120141667,3.120141667,38555285, Zloty ,11060,11252373690.0,-3946295174.0,33333101862.0,163000000000.0,354000000000.0,82461640364.0,90409035915.0,94355331088.0,271000000000.0,168000000000.0,71806354946.0,96423826910.0,134000000000.0,390000000000.0,38203073044.0,77558016864.0,426000000000.0,440000000000.0
616,Poland,2010,3.0153,3.0153,38597353, Zloty ,11877,13712400093.0,5899910457.0,35482704872.0,191000000000.0,387000000000.0,91622060823.0,99787749146.0,93887838689.0,296000000000.0,202000000000.0,73602958246.0,103000000000.0,144000000000.0,422000000000.0,39347991908.0,86289589759.0,458000000000.0,476000000000.0
616,Poland,2011,2.962847778,2.962847778,38620847, Zloty ,13081,16298171091.0,10214497089.0,40390195169.0,223000000000.0,418000000000.0,95464573685.0,118000000000.0,108000000000.0,322000000000.0,234000000000.0,82945199495.0,116000000000.0,157000000000.0,464000000000.0,43886156074.0,91052602170.0,505000000000.0,524000000000.0
616,Poland,2012,3.256541667,3.256541667,38625874, Zloty ,12334,14528602684.0,6803536471.0,35082615761.0,219000000000.0,395000000000.0,89754724465.0,104000000000.0,97039446243.0,305000000000.0,223000000000.0,80112593882.0,112000000000.0,148000000000.0,441000000000.0,43372084394.0,88671366608.0,476000000000.0,495000000000.0
616,Poland,2013,3.160616667,3.160616667,38607353, Zloty ,12896,16105401372.0,1640502645.0,34047469639.0,237000000000.0,410000000000.0,95015635134.0,99546080143.0,97905577498.0,315000000000.0,231000000000.0,81470493627.0,114000000000.0,159000000000.0,462000000000.0,46062213598.0,93585218075.0,498000000000.0,516000000000.0
616,Poland,2014,3.154541667,3.154541667,38581872, Zloty ,13438,15450422011.0,4513175448.0,37548719439.0,251000000000.0,424000000000.0,98901847865.0,113000000000.0,109000000000.0,325000000000.0,248000000000.0,89707802243.0,121000000000.0,167000000000.0,481000000000.0,49184958195.0,91099763568.0,518000000000.0,539000000000.0
616,Poland,2015,3.7695,3.7695,38553146, Zloty ,11915,11346332405.0,2645974267.0,33917760976.0,226000000000.0,367000000000.0,85974532431.0,100000000000.0,97468895079.0,281000000000.0,216000000000.0,83505239422.0,110000000000.0,144000000000.0,424000000000.0,44469027723.0,79810584958.0,459000000000.0,477000000000.0
616,Poland,2016,3.942783333,3.942783333,38532113, Zloty ,11705,11991782455.0,8204356483.0,29283120638.0,236000000000.0,361000000000.0,84373644676.0,95050112653.0,86845756171.0,277000000000.0,222000000000.0,84933147903.0,110000000000.0,144000000000.0,418000000000.0,44084086115.0,78163311028.0,451000000000.0,470000000000.0
616,Poland,2017,3.779333333,3.779333333,38532812, Zloty ,13038,15122772976.0,12761774563.0,32611042512.0,273000000000.0,405000000000.0,92829864174.0,105000000000.0,92277650379.0,312000000000.0,258000000000.0,88545775269.0,117000000000.0,160000000000.0,462000000000.0,50786734874.0,87674722173.0,502000000000.0,525000000000.0
616,Poland,2018,3.611716667,3.611716667,38521457, Zloty ,14641,13736127326.0,15871676903.0,39322575137.0,311000000000.0,450000000000.0,104000000000.0,126000000000.0,110000000000.0,347000000000.0,299000000000.0,98257707554.0,128000000000.0,177000000000.0,514000000000.0,58070446648.0,98145018758.0,564000000000.0,589000000000.0
616,Poland,2019,3.839375,3.839375,38493601, Zloty ,14838,13837408432.0,9312192740.0,39054273156.0,317000000000.0,452000000000.0,107000000000.0,122000000000.0,113000000000.0,344000000000.0,295000000000.0,98646524499.0,128000000000.0,185000000000.0,525000000000.0,59393781540.0,99494318737.0,571000000000.0,596000000000.0
616,Poland,2020,3.899741667,3.899741667,38428366, Zloty ,15010,15398712308.0,2526321188.0,39426457735.0,318000000000.0,453000000000.0,114000000000.0,112000000000.0,110000000000.0,339000000000.0,284000000000.0,98741925213.0,131000000000.0,193000000000.0,528000000000.0,55531641324.0,94238792187.0,577000000000.0,599000000000.0
616,Poland,2021,3.861916667,3.861916667,38307726, Zloty ,16908,15110631595.0,30115875105.0,40852771724.0,393000000000.0,510000000000.0,128000000000.0,146000000000.0,116000000000.0,383000000000.0,371000000000.0,114000000000.0,148000000000.0,217000000000.0,591000000000.0,63242363896.0,107000000000.0,648000000000.0,679000000000.0
826,United Kingdom,1970,0.416666999,0.416666999,55650166, Pound Sterling ,2546,2934978210.0,1053243959.0,8856034092.0,28489482048.0,112000000000.0,23202463871.0,31717018671.0,30663774712.0,88390537411.0,27375638138.0,34842617489.0,41646337553.0,46206113184.0,131000000000.0,12927781853.0,18234783649.0,142000000000.0,131000000000.0
826,United Kingdom,1971,0.410920237,0.410920237,55875903, Pound Sterling ,2862,3309304710.0,230056812.0,10388143810.0,32410579443.0,127000000000.0,26803430439.0,35087631824.0,34857575012.0,100000000000.0,30378114444.0,38589016623.0,46406509064.0,53656457044.0,149000000000.0,14832082815.0,20663066748.0,160000000000.0,148000000000.0
826,United Kingdom,1972,0.400390462,0.400390462,56057315, Pound Sterling ,3272,3799773504.0,-57144218.0,12401840488.0,35061564520.0,148000000000.0,31367520475.0,39213424166.0,39270568384.0,117000000000.0,35205933593.0,43494690824.0,52640800306.0,63436874919.0,173000000000.0,17327737106.0,23847462691.0,183000000000.0,170000000000.0
826,United Kingdom,1973,0.408170945,0.408170945,56166630, Pound Sterling ,3706,4295155067.0,4573020254.0,14566551886.0,43209859014.0,166000000000.0,35181117533.0,52099756842.0,47526736588.0,131000000000.0,47637753799.0,48228757494.0,58766843981.0,73812924830.0,198000000000.0,19930447952.0,27097474255.0,208000000000.0,193000000000.0
826,United Kingdom,1974,0.42775644,0.42775644,56233776, Pound Sterling ,4000,4650570358.0,2902598032.0,16380745807.0,55274751711.0,186000000000.0,41565515672.0,56905032252.0,54002434221.0,144000000000.0,65161677090.0,51211198218.0,62844077538.0,82289781472.0,218000000000.0,21969449095.0,29503486971.0,225000000000.0,206000000000.0
826,United Kingdom,1975,0.452041166,0.452041166,56266842, Pound Sterling ,4739,5447506404.0,-4001783770.0,19907724301.0,61386225653.0,222000000000.0,54249705254.0,57583125116.0,61584908885.0,168000000000.0,65423667679.0,58756738196.0,72644018842.0,99178501869.0,258000000000.0,26188363711.0,34747880768.0,267000000000.0,242000000000.0
826,United Kingdom,1976,0.556509832,0.556509832,56263232, Pound Sterling ,4561,4994372594.0,1844989864.0,18548981573.0,65138845522.0,210000000000.0,51601478234.0,60318589268.0,58473599404.0,159000000000.0,67659715628.0,55663682789.0,70803537946.0,96109732196.0,248000000000.0,24191927053.0,32936462249.0,257000000000.0,233000000000.0
826,United Kingdom,1977,0.573271999,0.573271999,56244840, Pound Sterling ,5089,5341443228.0,3806570012.0,20184423654.0,78034831769.0,231000000000.0,54696381569.0,66572259009.0,62765688997.0,176000000000.0,76085479626.0,61636410609.0,80650912845.0,109000000000.0,278000000000.0,26081293676.0,36492240641.0,286000000000.0,263000000000.0
826,United Kingdom,1978,0.521504582,0.521504582,56240768, Pound Sterling ,6471,6432233165.0,4101883421.0,24761456782.0,94062510018.0,291000000000.0,68113917314.0,82920214826.0,78818331406.0,223000000000.0,89519846194.0,76997133612.0,104000000000.0,139000000000.0,351000000000.0,31678842481.0,45614107848.0,364000000000.0,336000000000.0
826,United Kingdom,1979,0.472181166,0.472181166,56265154, Pound Sterling ,8367,7864562670.0,5431879089.0,30894276383.0,120000000000.0,380000000000.0,87245402814.0,109000000000.0,104000000000.0,292000000000.0,118000000000.0,97917154380.0,136000000000.0,181000000000.0,452000000000.0,39106919015.0,58042889056.0,471000000000.0,439000000000.0
826,United Kingdom,1980,0.430294999,0.430294999,56326328, Pound Sterling ,10662,9497214717.0,-8005672871.0,38147901122.0,150000000000.0,492000000000.0,120000000000.0,121000000000.0,129000000000.0,372000000000.0,138000000000.0,123000000000.0,176000000000.0,233000000000.0,577000000000.0,47734290712.0,73159652392.0,601000000000.0,565000000000.0
826,United Kingdom,1981,0.497641332,0.497641332,56395846, Pound Sterling ,10129,8695313490.0,-7421574054.0,35746451028.0,140000000000.0,476000000000.0,118000000000.0,104000000000.0,112000000000.0,358000000000.0,125000000000.0,115000000000.0,165000000000.0,226000000000.0,551000000000.0,45059414651.0,70048161825.0,571000000000.0,541000000000.0
826,United Kingdom,1982,0.572446832,0.572446832,56450133, Pound Sterling ,9615,7896426647.0,-2993107662.0,33260465753.0,132000000000.0,452000000000.0,111000000000.0,103000000000.0,106000000000.0,341000000000.0,122000000000.0,107000000000.0,154000000000.0,217000000000.0,521000000000.0,42245126241.0,66605135571.0,543000000000.0,515000000000.0
826,United Kingdom,1983,0.659724582,0.659724582,56501612, Pound Sterling ,9170,7177796567.0,2461155827.0,31023327674.0,126000000000.0,430000000000.0,105000000000.0,103000000000.0,100000000000.0,325000000000.0,121000000000.0,99082300080.0,144000000000.0,209000000000.0,495000000000.0,39703465524.0,63485728717.0,518000000000.0,490000000000.0
826,United Kingdom,1984,0.751806666,0.751806666,56568253, Pound Sterling ,8642,6434107262.0,1833399545.0,28573025629.0,127000000000.0,404000000000.0,97376976404.0,102000000000.0,100000000000.0,307000000000.0,127000000000.0,90868369437.0,133000000000.0,199000000000.0,464000000000.0,36856844838.0,59766635118.0,489000000000.0,461000000000.0
826,United Kingdom,1985,0.779246,0.779246,56643045, Pound Sterling ,9042,6472295267.0,964567030.0,29575119179.0,136000000000.0,423000000000.0,99386363260.0,107000000000.0,106000000000.0,324000000000.0,131000000000.0,93633252008.0,139000000000.0,213000000000.0,489000000000.0,38451627968.0,63232159664.0,512000000000.0,489000000000.0
826,United Kingdom,1986,0.682197333,0.682197333,56721909, Pound Sterling ,11148,8131697380.0,1059966031.0,38298080181.0,149000000000.0,532000000000.0,122000000000.0,130000000000.0,129000000000.0,410000000000.0,153000000000.0,115000000000.0,164000000000.0,261000000000.0,599000000000.0,49607581362.0,78550652607.0,632000000000.0,601000000000.0
826,United Kingdom,1987,0.6119265,0.6119265,56826322, Pound Sterling ,13669,10140051246.0,3499600034.0,49122597247.0,181000000000.0,649000000000.0,146000000000.0,168000000000.0,165000000000.0,503000000000.0,188000000000.0,140000000000.0,192000000000.0,317000000000.0,729000000000.0,63410301850.0,96889429021.0,777000000000.0,745000000000.0
826,United Kingdom,1988,0.562170167,0.562170167,56952648, Pound Sterling ,16610,12624127735.0,8440511933.0,62776267606.0,200000000000.0,790000000000.0,171000000000.0,230000000000.0,222000000000.0,619000000000.0,229000000000.0,170000000000.0,225000000000.0,385000000000.0,886000000000.0,80782359700.0,119000000000.0,946000000000.0,910000000000.0
826,United Kingdom,1989,0.61117275,0.61117275,57076099, Pound Sterling ,16678,13187694415.0,4734846244.0,67191225620.0,208000000000.0,795000000000.0,170000000000.0,240000000000.0,236000000000.0,625000000000.0,241000000000.0,174000000000.0,220000000000.0,393000000000.0,903000000000.0,86214225129.0,123000000000.0,952000000000.0,927000000000.0
826,United Kingdom,1990,0.563177167,0.563177167,57210442, Pound Sterling ,19512,14276443499.0,-5815248192.0,68201671292.0,252000000000.0,936000000000.0,203000000000.0,252000000000.0,258000000000.0,733000000000.0,272000000000.0,182000000000.0,235000000000.0,492000000000.0,1050000000000.0,96279117326.0,148000000000.0,1120000000000.0,1090000000000.0
826,United Kingdom,1991,0.567015333,0.567015333,57359454, Pound Sterling ,20396,14639671120.0,-12255121849.0,66719687769.0,255000000000.0,996000000000.0,222000000000.0,225000000000.0,237000000000.0,774000000000.0,259000000000.0,186000000000.0,242000000000.0,519000000000.0,1100000000000.0,100000000000.0,154000000000.0,1170000000000.0,1140000000000.0
826,United Kingdom,1992,0.569774167,0.569774167,57509240, Pound Sterling ,21245,14988589339.0,-4689073595.0,64993332739.0,268000000000.0,1050000000000.0,235000000000.0,223000000000.0,228000000000.0,812000000000.0,276000000000.0,189000000000.0,249000000000.0,548000000000.0,1140000000000.0,104000000000.0,160000000000.0,1220000000000.0,1180000000000.0
826,United Kingdom,1993,0.666756553,0.666756553,57647463, Pound Sterling ,19055,13605984005.0,-172097296.0,56526639013.0,261000000000.0,944000000000.0,204000000000.0,196000000000.0,196000000000.0,740000000000.0,264000000000.0,166000000000.0,220000000000.0,508000000000.0,1030000000000.0,92875321134.0,143000000000.0,1100000000000.0,1060000000000.0
826,United Kingdom,1994,0.653426604,0.653426604,57785900, Pound Sterling ,20762,15112124203.0,7261178179.0,59966526845.0,294000000000.0,1010000000000.0,215000000000.0,222000000000.0,215000000000.0,794000000000.0,294000000000.0,187000000000.0,243000000000.0,543000000000.0,1120000000000.0,101000000000.0,156000000000.0,1200000000000.0,1140000000000.0
826,United Kingdom,1995,0.63366812,0.63366812,57930364, Pound Sterling ,22564,16401330084.0,8531279749.0,61244993673.0,347000000000.0,1090000000000.0,230000000000.0,251000000000.0,243000000000.0,857000000000.0,339000000000.0,206000000000.0,265000000000.0,601000000000.0,1220000000000.0,110000000000.0,167000000000.0,1310000000000.0,1350000000000.0
826,United Kingdom,1996,0.640958255,0.640958255,58078586, Pound Sterling ,23705,15077424972.0,4320094138.0,65029196012.0,375000000000.0,1150000000000.0,236000000000.0,268000000000.0,264000000000.0,910000000000.0,367000000000.0,215000000000.0,282000000000.0,632000000000.0,1290000000000.0,117000000000.0,180000000000.0,1380000000000.0,1420000000000.0
826,United Kingdom,1997,0.610836114,0.610836114,58250198, Pound Sterling ,26427,14629128489.0,7137757410.0,67831614797.0,403000000000.0,1280000000000.0,251000000000.0,276000000000.0,268000000000.0,1030000000000.0,393000000000.0,233000000000.0,300000000000.0,691000000000.0,1410000000000.0,134000000000.0,204000000000.0,1540000000000.0,1560000000000.0
826,United Kingdom,1998,0.603823594,0.603823594,58438321, Pound Sterling ,28472,15497903842.0,10251338404.0,77345437395.0,404000000000.0,1360000000000.0,266000000000.0,301000000000.0,290000000000.0,1100000000000.0,412000000000.0,238000000000.0,302000000000.0,727000000000.0,1490000000000.0,150000000000.0,219000000000.0,1660000000000.0,1660000000000.0
826,United Kingdom,1999,0.618056845,0.618056845,58635202, Pound Sterling ,28712,14267296077.0,8198275031.0,84256003993.0,410000000000.0,1400000000000.0,279000000000.0,304000000000.0,296000000000.0,1120000000000.0,427000000000.0,232000000000.0,296000000000.0,743000000000.0,1520000000000.0,156000000000.0,223000000000.0,1680000000000.0,1690000000000.0
826,United Kingdom,2000,0.660930833,0.660930833,58850043, Pound Sterling ,28386,13658010104.0,10010124610.0,86095241938.0,427000000000.0,1380000000000.0,278000000000.0,305000000000.0,295000000000.0,1100000000000.0,447000000000.0,221000000000.0,290000000000.0,732000000000.0,1490000000000.0,159000000000.0,214000000000.0,1670000000000.0,1670000000000.0
826,United Kingdom,2001,0.694655,0.694655,59092016, Pound Sterling ,28050,12564510440.0,5690594612.0,86480339161.0,421000000000.0,1380000000000.0,286000000000.0,299000000000.0,293000000000.0,1090000000000.0,450000000000.0,205000000000.0,269000000000.0,739000000000.0,1480000000000.0,157000000000.0,218000000000.0,1660000000000.0,1650000000000.0
826,United Kingdom,2002,0.667223333,0.667223333,59355690, Pound Sterling ,30432,15937692027.0,8261101980.0,97739387611.0,437000000000.0,1500000000000.0,325000000000.0,326000000000.0,318000000000.0,1180000000000.0,480000000000.0,216000000000.0,281000000000.0,811000000000.0,1610000000000.0,168000000000.0,233000000000.0,1810000000000.0,1790000000000.0
826,United Kingdom,2003,0.6124725,0.6124725,59649799, Pound Sterling ,34871,17473437583.0,8046075538.0,115000000000.0,493000000000.0,1730000000000.0,388000000000.0,369000000000.0,361000000000.0,1340000000000.0,538000000000.0,237000000000.0,313000000000.0,943000000000.0,1850000000000.0,197000000000.0,267000000000.0,2080000000000.0,2060000000000.0
826,United Kingdom,2004,0.54618,0.54618,59995851, Pound Sterling ,40716,17679153393.0,9081255264.0,136000000000.0,581000000000.0,2050000000000.0,471000000000.0,429000000000.0,420000000000.0,1580000000000.0,639000000000.0,265000000000.0,354000000000.0,1130000000000.0,2180000000000.0,232000000000.0,310000000000.0,2440000000000.0,2420000000000.0
826,United Kingdom,2005,0.549998333,0.549998333,60383741, Pound Sterling ,42579,13887314810.0,11407307295.0,148000000000.0,641000000000.0,2150000000000.0,500000000000.0,455000000000.0,444000000000.0,1640000000000.0,696000000000.0,267000000000.0,367000000000.0,1200000000000.0,2290000000000.0,239000000000.0,319000000000.0,2570000000000.0,2540000000000.0
826,United Kingdom,2006,0.543486667,0.543486667,60803700, Pound Sterling ,44392,15492560382.0,13878905340.0,157000000000.0,743000000000.0,2270000000000.0,538000000000.0,495000000000.0,481000000000.0,1730000000000.0,796000000000.0,272000000000.0,387000000000.0,1300000000000.0,2440000000000.0,245000000000.0,337000000000.0,2700000000000.0,2710000000000.0
826,United Kingdom,2007,0.499771667,0.499771667,61260676, Pound Sterling ,50026,17389941407.0,14090434632.0,183000000000.0,786000000000.0,2580000000000.0,610000000000.0,573000000000.0,559000000000.0,1970000000000.0,848000000000.0,299000000000.0,426000000000.0,1490000000000.0,2780000000000.0,286000000000.0,381000000000.0,3060000000000.0,3090000000000.0
826,United Kingdom,2008,0.54396625,0.54396625,61742151, Pound Sterling ,46855,19718135087.0,-1137938245.0,169000000000.0,801000000000.0,2470000000000.0,598000000000.0,513000000000.0,514000000000.0,1870000000000.0,853000000000.0,281000000000.0,414000000000.0,1420000000000.0,2650000000000.0,274000000000.0,357000000000.0,2890000000000.0,2930000000000.0
826,United Kingdom,2009,0.641919263,0.641919263,62243378, Pound Sterling ,38514,16319809353.0,-28720122683.0,122000000000.0,644000000000.0,2090000000000.0,532000000000.0,362000000000.0,391000000000.0,1560000000000.0,676000000000.0,218000000000.0,327000000000.0,1220000000000.0,2200000000000.0,223000000000.0,293000000000.0,2400000000000.0,2420000000000.0
826,United Kingdom,2010,0.647179346,0.647179346,62760039, Pound Sterling ,39714,14736255206.0,9462601120.0,125000000000.0,712000000000.0,2130000000000.0,537000000000.0,404000000000.0,395000000000.0,1590000000000.0,754000000000.0,237000000000.0,344000000000.0,1230000000000.0,2240000000000.0,229000000000.0,303000000000.0,2490000000000.0,2490000000000.0
826,United Kingdom,2011,0.624140836,0.624140836,63286362, Pound Sterling ,42309,18180191633.0,5167103024.0,131000000000.0,829000000000.0,2270000000000.0,558000000000.0,423000000000.0,418000000000.0,1710000000000.0,855000000000.0,249000000000.0,358000000000.0,1310000000000.0,2380000000000.0,250000000000.0,315000000000.0,2680000000000.0,2670000000000.0
826,United Kingdom,2012,0.633046989,0.633046989,63808727, Pound Sterling ,42019,17050866981.0,3122990923.0,131000000000.0,822000000000.0,2310000000000.0,563000000000.0,430000000000.0,427000000000.0,1740000000000.0,853000000000.0,251000000000.0,363000000000.0,1340000000000.0,2420000000000.0,250000000000.0,318000000000.0,2680000000000.0,2710000000000.0
826,United Kingdom,2013,0.639660578,0.639660578,64302297, Pound Sterling ,42563,17640605651.0,3558137049.0,140000000000.0,837000000000.0,2370000000000.0,561000000000.0,459000000000.0,456000000000.0,1810000000000.0,881000000000.0,266000000000.0,377000000000.0,1370000000000.0,2490000000000.0,254000000000.0,324000000000.0,2740000000000.0,2790000000000.0
826,United Kingdom,2014,0.607729627,0.607729627,64773504, Pound Sterling ,46476,22840749218.0,20810241003.0,158000000000.0,870000000000.0,2590000000000.0,609000000000.0,540000000000.0,519000000000.0,1980000000000.0,934000000000.0,287000000000.0,399000000000.0,1520000000000.0,2730000000000.0,279000000000.0,359000000000.0,3010000000000.0,3070000000000.0
826,United Kingdom,2015,0.654545479,0.654545479,65224364, Pound Sterling ,44018,18473888201.0,10932777370.0,160000000000.0,811000000000.0,2460000000000.0,572000000000.0,521000000000.0,510000000000.0,1890000000000.0,859000000000.0,271000000000.0,368000000000.0,1460000000000.0,2620000000000.0,267000000000.0,344000000000.0,2870000000000.0,2930000000000.0
826,United Kingdom,2016,0.740634464,0.740634464,65655203, Pound Sterling ,40157,15477270586.0,2686885498.0,147000000000.0,773000000000.0,2270000000000.0,517000000000.0,484000000000.0,482000000000.0,1750000000000.0,826000000000.0,243000000000.0,325000000000.0,1360000000000.0,2410000000000.0,251000000000.0,312000000000.0,2640000000000.0,2700000000000.0
826,United Kingdom,2017,0.777002598,0.777002598,66064804, Pound Sterling ,40180,15896986741.0,4989687305.0,149000000000.0,823000000000.0,2230000000000.0,499000000000.0,492000000000.0,487000000000.0,1730000000000.0,862000000000.0,241000000000.0,327000000000.0,1340000000000.0,2390000000000.0,244000000000.0,315000000000.0,2650000000000.0,2680000000000.0
826,United Kingdom,2018,0.749581638,0.749581638,66432993, Pound Sterling ,42734,16317101948.0,1652922027.0,161000000000.0,899000000000.0,2400000000000.0,531000000000.0,521000000000.0,519000000000.0,1870000000000.0,943000000000.0,254000000000.0,350000000000.0,1440000000000.0,2570000000000.0,262000000000.0,340000000000.0,2840000000000.0,2880000000000.0
826,United Kingdom,2019,0.78344511,0.78344511,66778659, Pound Sterling ,42766,17271152538.0,15951340867.0,159000000000.0,893000000000.0,2380000000000.0,543000000000.0,522000000000.0,506000000000.0,1840000000000.0,939000000000.0,249000000000.0,345000000000.0,1430000000000.0,2550000000000.0,263000000000.0,343000000000.0,2860000000000.0,2860000000000.0
826,United Kingdom,2020,0.779999577,0.779999577,67059474, Pound Sterling ,39425,17411547911.0,-5724362081.0,137000000000.0,791000000000.0,2230000000000.0,609000000000.0,467000000000.0,472000000000.0,1620000000000.0,781000000000.0,236000000000.0,323000000000.0,1420000000000.0,2440000000000.0,237000000000.0,308000000000.0,2640000000000.0,2700000000000.0
826,United Kingdom,2021,0.727064945,0.727064945,67281039, Pound Sterling ,46338,21131537302.0,11400632173.0,166000000000.0,875000000000.0,2590000000000.0,701000000000.0,567000000000.0,555000000000.0,1890000000000.0,899000000000.0,275000000000.0,381000000000.0,1600000000000.0,2810000000000.0,276000000000.0,358000000000.0,3120000000000.0,3130000000000.0
840,United States,1970,1.0,1.0,200328340, US Dollar ,5363,25085300513.0,,51672227336.0,59709000000.0,840000000000.0,193000000000.0,230000000000.0,230000000000.0,647000000000.0,55760000000.0,250000000000.0,289000000000.0,417000000000.0,1060000000000.0,104000000000.0,175000000000.0,1070000000000.0,1070000000000.0
840,United States,1971,1.0,1.0,202907917, US Dollar ,5731,26983201538.0,,56579086134.0,62963000000.0,909000000000.0,209000000000.0,255000000000.0,255000000000.0,700000000000.0,62342000000.0,263000000000.0,305000000000.0,457000000000.0,1150000000000.0,114000000000.0,189000000000.0,1160000000000.0,1160000000000.0
840,United States,1972,1.0,1.0,205238390, US Dollar ,6239,31274108205.0,9107000000.0,63088184538.0,70843000000.0,994000000000.0,225000000000.0,289000000000.0,280000000000.0,768000000000.0,74216000000.0,290000000000.0,336000000000.0,500000000000.0,1270000000000.0,128000000000.0,209000000000.0,1280000000000.0,1280000000000.0
840,United States,1973,1.0,1.0,207314764, US Dollar ,6907,45962211795.0,15878000000.0,70398402747.0,95269000000.0,1090000000000.0,239000000000.0,333000000000.0,317000000000.0,850000000000.0,91159000000.0,324000000000.0,375000000000.0,552000000000.0,1420000000000.0,141000000000.0,232000000000.0,1430000000000.0,1430000000000.0
840,United States,1974,1.0,1.0,209277968, US Dollar ,7422,44559415385.0,13990000000.0,74404001765.0,127000000000.0,1200000000000.0,265000000000.0,351000000000.0,337000000000.0,930000000000.0,127000000000.0,338000000000.0,402000000000.0,604000000000.0,1530000000000.0,156000000000.0,252000000000.0,1550000000000.0,1550000000000.0
840,United States,1975,1.0,1.0,211274535, US Dollar ,7973,45879694359.0,-6256000000.0,76006241373.0,139000000000.0,1330000000000.0,297000000000.0,342000000000.0,348000000000.0,1030000000000.0,123000000000.0,355000000000.0,432000000000.0,666000000000.0,1660000000000.0,162000000000.0,276000000000.0,1680000000000.0,1680000000000.0
840,United States,1976,1.0,1.0,213270022, US Dollar ,8766,44889485128.0,17116000000.0,85819958967.0,150000000000.0,1460000000000.0,315000000000.0,413000000000.0,396000000000.0,1150000000000.0,151000000000.0,406000000000.0,491000000000.0,736000000000.0,1850000000000.0,185000000000.0,306000000000.0,1870000000000.0,1870000000000.0
840,United States,1977,1.0,1.0,215437405, US Dollar ,9667,45384589744.0,22324000000.0,94732416783.0,159000000000.0,1620000000000.0,341000000000.0,490000000000.0,467000000000.0,1270000000000.0,182000000000.0,463000000000.0,559000000000.0,824000000000.0,2070000000000.0,205000000000.0,337000000000.0,2080000000000.0,2080000000000.0
840,United States,1978,1.0,1.0,217881437, US Dollar ,10785,52976193846.0,25791000000.0,112000000000.0,187000000000.0,1790000000000.0,371000000000.0,584000000000.0,558000000000.0,1420000000000.0,212000000000.0,518000000000.0,625000000000.0,937000000000.0,2340000000000.0,233000000000.0,383000000000.0,2350000000000.0,2350000000000.0
840,United States,1979,1.0,1.0,220463115, US Dollar ,11858,62548216410.0,17984000000.0,126000000000.0,230000000000.0,1990000000000.0,405000000000.0,660000000000.0,642000000000.0,1590000000000.0,253000000000.0,572000000000.0,690000000000.0,1050000000000.0,2610000000000.0,257000000000.0,425000000000.0,2610000000000.0,2630000000000.0
840,United States,1980,1.0,1.0,223140018, US Dollar ,12759,56276891282.0,-6332000000.0,130000000000.0,281000000000.0,2200000000000.0,454000000000.0,666000000000.0,672000000000.0,1750000000000.0,294000000000.0,585000000000.0,747000000000.0,1180000000000.0,2850000000000.0,279000000000.0,451000000000.0,2850000000000.0,2860000000000.0
840,United States,1981,1.0,1.0,225654008, US Dollar ,14189,68406954359.0,29809000000.0,132000000000.0,305000000000.0,2440000000000.0,507000000000.0,779000000000.0,749000000000.0,1930000000000.0,318000000000.0,653000000000.0,861000000000.0,1330000000000.0,3200000000000.0,311000000000.0,498000000000.0,3200000000000.0,3210000000000.0
840,United States,1982,1.0,1.0,228001418, US Dollar ,14787,65188774359.0,-14914000000.0,132000000000.0,283000000000.0,2630000000000.0,555000000000.0,738000000000.0,753000000000.0,2070000000000.0,303000000000.0,651000000000.0,867000000000.0,1450000000000.0,3350000000000.0,322000000000.0,521000000000.0,3370000000000.0,3340000000000.0
840,United States,1983,1.0,1.0,230389964, US Dollar ,15687,52976193846.0,-5751000000.0,141000000000.0,277000000000.0,2880000000000.0,595000000000.0,809000000000.0,814000000000.0,2280000000000.0,329000000000.0,691000000000.0,903000000000.0,1590000000000.0,3600000000000.0,354000000000.0,564000000000.0,3610000000000.0,3630000000000.0
840,United States,1984,1.0,1.0,232766280, US Dollar ,17323,70304855385.0,65406000000.0,168000000000.0,302000000000.0,3130000000000.0,635000000000.0,1010000000000.0,948000000000.0,2490000000000.0,405000000000.0,781000000000.0,1010000000000.0,1760000000000.0,4030000000000.0,386000000000.0,639000000000.0,4030000000000.0,4040000000000.0
840,United States,1985,1.0,1.0,235146182, US Dollar ,18329,70882477436.0,21825000000.0,188000000000.0,303000000000.0,3400000000000.0,691000000000.0,1050000000000.0,1030000000000.0,2710000000000.0,417000000000.0,804000000000.0,1040000000000.0,1920000000000.0,4320000000000.0,410000000000.0,691000000000.0,4310000000000.0,4340000000000.0
840,United States,1986,1.0,1.0,237512783, US Dollar ,19016,68902058974.0,6571000000.0,210000000000.0,321000000000.0,3620000000000.0,738000000000.0,1090000000000.0,1080000000000.0,2890000000000.0,453000000000.0,835000000000.0,1030000000000.0,2100000000000.0,4560000000000.0,429000000000.0,724000000000.0,4520000000000.0,4580000000000.0
